,player_id,first_name,last_name,position,weight,birthday,country,school,draft_year,draft_round,draft_number,height
258,1630529,Herbert,Jones,Forward,206,1998-10-06,USA,Alabama,2021,2.0,35.0,6.7
259,1630539,Kai,Jones,Center-Forward,221,2001-01-19,Bahamas,Texas,2021,1.0,19.0,6.11
260,1630200,Tre,Jones,Guard,185,2000-01-08,USA,Duke,2020,2.0,41.0,6.1
261,1626145,Tyus,Jones,Guard,196,1996-05-10,USA,Duke,2015,1.0,24.0,6.2
262,1627884,Derrick,Jones Jr.,Forward,210,1997-02-15,USA,UNLV,2016,0.0,0.0,6.6
263,201599,DeAndre,Jordan,Center,265,1988-07-21,USA,Texas A&M,2008,2.0,35.0,6.11
264,202709,Cory,Joseph,Guard,200,1991-08-20,Canada,Texas,2011,1.0,29.0,6.3
265,1631107,Nikola,Jovic,Forward,205,2003-06-09,Serbia,Mega Basket,2022,1.0,27.0,6.1
266,1630548,Johnny,Juzang,Guard,209,2001-03-17,USA,UCLA,2022,0.0,0.0,6.6
267,1629662,Mfiondu,Kabengele,Center,250,1997-08-14,Canada,Florida State,2019,1.0,27.0,6.1
268,1626163,Frank,Kaminsky,Forward-Center,240,1993-04-04,USA,Wisconsin,2015,1.0,9.0,7.0
269,1631211,Trevor,Keels,Guard,221,2003-08-26,USA,Duke,2022,2.0,42.0,6.4
270,1628379,Luke,Kennard,Guard,206,1996-06-24,USA,Duke,2017,1.0,12.0,6.5
271,1631117,Walker,Kessler,Center,245,2001-07-26,USA,Auburn,2022,1.0,22.0,7.0
272,1630296,Braxton,Key,Forward,225,1997-02-14,USA,Virginia,2021,0.0,0.0,6.8
273,1629663,Louis,King,Forward,205,1999-04-06,USA,Oregon,2019,0.0,0.0,6.7
274,1630557,Corey,Kispert,Forward,224,1999-03-03,USA,Gonzaga,2021,1.0,15.0,6.6
275,1628467,Maxi,Kleber,Forward,240,1992-01-29,Germany,Bayern Munich,2017,0.0,0.0,6.1
276,1630233,Nathan,Knight,Forward-Center,253,1997-09-20,USA,William & Mary,2020,0.0,0.0,6.8
277,1628995,Kevin,Knox II,Forward,215,1999-08-11,USA,Kentucky,2018,1.0,9.0,6.7
278,1631132,Christian,Koloko,Center,230,2000-06-20,Cameroon,Arizona,2022,2.0,33.0,7.0
279,1629723,John,Konchar,Guard,210,1996-03-22,USA,Indiana-Purdue Fort Wayne,2019,0.0,0.0,6.5
280,1627788,Furkan,Korkmaz,Guard-Forward,202,1997-07-24,Turkey,Anadolu Efes,2016,1.0,26.0,6.7
281,1628436,Luke,Kornet,Center-Forward,250,1995-07-15,USA,Vanderbilt,2017,0.0,0.0,7.2
282,1630249,Vit,Krejci,Guard,195,2000-06-19,Czech Republic,Zaragoza,2020,2.0,37.0,6.8
283,1630228,Jonathan,Kuminga,Forward,225,2002-10-06,DRC,NBA G League Ignite,2021,1.0,7.0,6.7
284,1628398,Kyle,Kuzma,Forward,221,1995-07-24,USA,Utah,2017,1.0,27.0,6.9
285,1631222,Jake,LaRavia,Forward,235,2001-11-03,USA,Wake Forest,2022,1.0,19.0,6.7
286,203897,Zach,LaVine,Guard,200,1995-03-10,USA,UCLA,2014,1.0,13.0,6.5
287,1630237,Anthony,Lamb,Forward,227,1998-01-20,USA,Vermont,2020,0.0,0.0,6.6
288,1629111,Jock,Landale,Center,255,1995-10-25,Australia,St. Mary's,2021,0.0,0.0,6.11
289,1629641,Romeo,Langford,Guard-Forward,216,1999-10-25,USA,Indiana,2019,1.0,14.0,6.5
290,1630639,A.J.,Lawson,Guard,179,2000-07-15,Canada,South Carolina,2022,0.0,0.0,6.6
291,1627747,Caris,LeVert,Guard,205,1994-08-25,USA,Michigan,2016,1.0,20.0,6.6
292,1627814,Damion,Lee,Guard-Forward,210,1992-10-21,USA,Drexel,2017,0.0,0.0,6.5
293,1630240,Saben,Lee,Guard,183,1999-06-23,USA,Vanderbilt,2020,2.0,38.0,6.2
294,203458,Alex,Len,Center,250,1993-06-16,Ukraine,Maryland,2013,1.0,5.0,7.2
295,202695,Kawhi,Leonard,Forward,225,1991-06-29,USA,San Diego State,2011,1.0,15.0,6.7
296,203086,Meyers,Leonard,Forward-Center,260,1992-02-27,USA,Illinois,2012,1.0,11.0,7.0
297,1630184,Kira,Lewis Jr.,Guard,170,2001-04-06,USA,Alabama,2020,1.0,13.0,6.1
298,1630604,E.J.,Liddell,Forward,240,2000-12-18,USA,Ohio State,2022,2.0,41.0,6.6
299,203081,Damian,Lillard,Guard,195,1990-07-15,USA,Weber State,2012,1.0,6.0,6.2
300,1629642,Nassir,Little,Forward-Guard,220,2000-02-11,USA,North Carolina,2019,1.0,25.0,6.5
301,1630587,Isaiah,Livers,Forward,232,1998-07-28,USA,Michigan,2021,2.0,42.0,6.6
302,1631254,Kenneth,Lofton Jr.,Forward,275,2002-08-14,USA,Louisiana Tech,2022,0.0,0.0,6.6
303,1626172,Kevon,Looney,Forward,222,1996-02-06,USA,UCLA,2015,1.0,30.0,6.9
304,201572,Brook,Lopez,Center,282,1988-04-01,USA,Stanford,2008,1.0,10.0,7.1
305,201577,Robin,Lopez,Center,281,1988-04-01,USA,Stanford,2008,1.0,15.0,7.0
306,201567,Kevin,Love,Forward-Center,251,1988-09-07,USA,UCLA,2008,1.0,5.0,6.8
307,200768,Kyle,Lowry,Guard,196,1986-03-25,USA,Villanova,2006,1.0,24.0,6.0
308,1626168,Trey,Lyles,Forward,234,1995-11-05,Canada,Kentucky,2015,1.0,12.0,6.9
309,1630177,Theo,Maledon,Guard,175,2001-06-12,France,Asvel,2020,2.0,34.0,6.5
310,1630572,Sandro,Mamukelashvili,Forward-Center,240,1999-05-23,Georgia,Seton Hall,2021,2.0,54.0,6.1
311,1629611,Terance,Mann,Guard-Forward,215,1996-10-18,USA,Florida State,2019,2.0,48.0,6.5
312,1630544,Tre,Mann,Guard,178,2001-02-03,USA,Florida,2021,1.0,18.0,6.3
313,1626246,Boban,Marjanovic,Center,290,1988-08-15,Serbia,,2015,0.0,0.0,7.4
314,1628374,Lauri,Markkanen,Forward-Center,240,1997-05-22,Finland,Arizona,2017,1.0,7.0,7.0
315,1630230,Naji,Marshall,Forward,220,1998-01-24,USA,Xavier,2020,0.0,0.0,6.7
316,1628997,Caleb,Martin,Forward,205,1995-09-28,USA,Nevada,2019,0.0,0.0,6.5
317,1628998,Cody,Martin,Forward,205,1995-09-28,USA,Nevada,2019,2.0,36.0,6.6
318,1631213,Tyrese,Martin,Guard,215,1999-03-07,USA,Connecticut,2022,2.0,51.0,6.6
319,1630231,Kenyon,Martin Jr.,Forward,215,2001-01-06,USA,IMG Academy (FL),2020,2.0,52.0,6.7
320,1629726,Garrison,Mathews,Guard,215,1996-10-24,USA,Lipscomb,2019,0.0,0.0,6.6
321,1631097,Bennedict,Mathurin,Guard-Forward,210,2002-06-19,Canada,Arizona,2022,1.0,6.0,6.5
322,202083,Wesley,Matthews,Guard,220,1986-10-14,USA,Marquette,2009,0.0,0.0,6.5
323,1630178,Tyrese,Maxey,Guard,200,2000-11-04,USA,Kentucky,2020,1.0,21.0,6.2
324,1630219,Skylar,Mays,Guard,205,1997-09-05,USA,Louisiana State,2020,2.0,50.0,6.4
325,1630540,Miles,McBride,Guard,195,2000-09-08,USA,West Virginia,2021,2.0,36.0,6.2
326,1630644,Mac,McClung,Guard,185,1999-01-06,USA,Texas Tech,2021,0.0,0.0,6.2
327,203468,CJ,McCollum,Guard,190,1991-09-19,USA,Lehigh,2013,1.0,10.0,6.3
328,204456,T.J.,McConnell,Guard,190,1992-03-25,USA,Arizona,2015,0.0,0.0,6.1
329,1630183,Jaden,McDaniels,Forward,185,2000-09-29,USA,Washington,2020,1.0,28.0,6.9
330,1629667,Jalen,McDaniels,Forward-Center,205,1998-01-31,USA,San Diego State,2019,2.0,52.0,6.9
331,203926,Doug,McDermott,Forward,225,1992-01-03,USA,Creighton,2014,1.0,11.0,6.6
332,201580,JaVale,McGee,Center-Forward,270,1988-01-19,USA,Nevada,2008,1.0,18.0,7.0
333,1631121,Bryce,McGowens,Guard,175,2002-11-08,USA,Nebraska,2022,2.0,40.0,6.6
334,203585,Rodney,McGruder,Guard,205,1991-07-29,USA,Kansas State,2016,0.0,0.0,6.4
335,1629162,Jordan,McLaughlin,Guard,185,1996-04-09,USA,Southern California,2019,0.0,0.0,6.0
336,1629001,De'Anthony,Melton,Guard,200,1998-05-28,USA,Southern California,2018,2.0,46.0,6.2
337,1630241,Sam,Merrill,Guard,205,1996-05-15,USA,Utah State,2020,2.0,60.0,6.4
338,1629002,Chimezie,Metu,Forward-Center,225,1997-03-22,USA,Southern California,2018,2.0,49.0,6.9
339,203114,Khris,Middleton,Forward,222,1991-08-12,USA,Texas A&M,2012,2.0,39.0,6.7
340,201988,Patty,Mills,Guard,180,1988-08-11,Australia,St. Mary's,2009,2.0,55.0,6.0
341,1629003,Shake,Milton,Guard-Forward,205,1996-09-26,USA,Southern Methodist,2018,2.0,54.0,6.5
342,1631303,Justin,Minaya,Forward,210,1999-03-26,USA,Providence,2022,0.0,0.0,6.7
343,1631169,Josh,Minott,Forward,205,2002-11-25,USA,Memphis,2022,2.0,45.0,6.8
344,1630558,Davion,Mitchell,Guard,202,1998-09-05,USA,Baylor,2021,1.0,9.0,6.0
345,1628378,Donovan,Mitchell,Guard,215,1996-09-07,USA,Louisville,2017,1.0,13.0,6.1
346,1630596,Evan,Mobley,Center,215,2001-06-18,USA,Southern California,2021,1.0,3.0,6.11
347,1630600,Isaiah,Mobley,Forward,238,1999-09-24,USA,Southern California,2022,2.0,49.0,6.8
348,1631320,Chima,Moneke,Forward,223,1995-12-24,Nigeria,Cal-Davis,2022,0.0,0.0,6.5
349,1628370,Malik,Monk,Guard,200,1998-02-04,USA,Kentucky,2017,1.0,11.0,6.3
350,1630541,Moses,Moody,Guard,211,2002-05-31,USA,Arkansas,2021,1.0,14.0,6.5
351,1629875,Xavier,Moon,Guard,165,1995-01-02,USA,Morehead State,2021,0.0,0.0,6.0
352,1631111,Wendell,Moore Jr.,Guard,215,2001-09-18,USA,Duke,2022,1.0,26.0,6.5
353,1629630,Ja,Morant,Guard,174,1999-08-10,USA,Murray State,2019,1.0,2.0,6.2
354,202693,Markieff,Morris,Forward,245,1989-09-02,USA,Kansas,2011,1.0,13.0,6.9
355,1628420,Monte,Morris,Guard,183,1995-06-27,USA,Iowa State,2017,2.0,51.0,6.2
356,202694,Marcus,Morris Sr.,Forward,218,1989-09-02,USA,Kansas,2011,1.0,14.0,6.8
357,1630530,Trey,Murphy III,Forward,206,2000-06-18,USA,Virginia,2021,1.0,17.0,6.8
358,1627749,Dejounte,Murray,Guard,180,1996-09-19,USA,Washington,2016,1.0,29.0,6.5
359,1627750,Jamal,Murray,Guard,215,1997-02-23,Canada,Kentucky,2016,1.0,7.0,6.4
360,1631099,Keegan,Murray,Forward,225,2000-08-19,USA,Iowa,2022,1.0,4.0,6.8
361,203488,Mike,Muscala,Forward-Center,240,1991-07-01,USA,Bucknell,2013,2.0,44.0,6.11
362,1629004,Svi,Mykhailiuk,Guard-Forward,205,1997-06-10,Ukraine,Kansas,2018,2.0,47.0,6.7
363,1626204,Larry,Nance Jr.,Forward-Center,245,1993-01-01,USA,Wyoming,2015,1.0,27.0,6.8
364,1629614,Andrew,Nembhard,Guard-Forward,191,2000-01-16,Canada,Gonzaga,2022,2.0,31.0,6.3
365,1630174,Aaron,Nesmith,Guard-Forward,215,1999-10-16,USA,Vanderbilt,2020,1.0,14.0,6.5
366,203526,Raul,Neto,Guard,180,1992-05-19,Brazil,Murcia,2013,2.0,47.0,6.2
367,1627777,Georges,Niang,Forward,230,1993-06-17,USA,Iowa State,2016,2.0,50.0,6.7
368,1630227,Daishen,Nix,Guard,226,2002-02-13,USA,,2021,0.0,0.0,6.4
369,1630192,Zeke,Nnaji,Forward-Center,240,2001-01-09,USA,Arizona,2020,1.0,22.0,6.9
370,203457,Nerlens,Noel,Center-Forward,220,1994-04-10,USA,Kentucky,2013,1.0,6.0,6.1
371,1629669,Jaylen,Nowell,Guard,201,1999-07-09,USA,Washington,2019,2.0,43.0,6.4
372,1628373,Frank,Ntilikina,Guard,200,1998-07-28,France,Strasbourg IG,2017,1.0,8.0,6.4
373,1629134,Kendrick,Nunn,Guard,190,1995-08-03,USA,Oakland,2018,0.0,0.0,6.3
374,203994,Jusuf,Nurkic,Center,290,1994-08-23,Bosnia and Herzegovina,Cedevita,2014,1.0,16.0,7.0
375,1629670,Jordan,Nwora,Forward,225,1998-09-09,USA,Louisville,2020,2.0,45.0,6.9
376,1626220,Royce,O'Neale,Forward,226,1993-06-05,USA,Baylor,2017,0.0,0.0,6.6
377,1629643,Chuma,Okeke,Forward,229,1998-08-18,USA,Auburn,2019,1.0,16.0,6.8
378,1629006,Josh,Okogie,Guard,213,1998-09-01,Nigeria,Georgia Tech,2018,1.0,20.0,6.4
379,1630168,Onyeka,Okongwu,Forward-Center,240,2000-12-11,USA,Southern California,2020,1.0,6.0,6.9
380,1630171,Isaac,Okoro,Forward-Guard,225,2001-01-26,USA,Auburn,2020,1.0,5.0,6.5
381,1629644,KZ,Okpala,Forward-Guard,215,1999-04-28,USA,Stanford,2019,2.0,32.0,6.8
382,203506,Victor,Oladipo,Guard,213,1992-05-04,USA,Indiana,2013,1.0,2.0,6.3
383,203482,Kelly,Olynyk,Forward-Center,240,1991-04-19,Canada,Gonzaga,2013,1.0,13.0,6.11
384,1630647,Eugene,Omoruyi,Forward,235,1997-02-14,Nigeria,Oregon,2021,0.0,0.0,6.6
385,1626224,Cedi,Osman,Forward,230,1995-04-08,Turkey,Anadolu Efes,2015,2.0,31.0,6.7
386,1626162,Kelly,Oubre Jr.,Forward-Guard,203,1995-12-09,USA,Kansas,2015,1.0,15.0,6.6
387,101108,Chris,Paul,Guard,175,1985-05-06,USA,Wake Forest,2005,1.0,4.0,6.0
388,1626166,Cameron,Payne,Guard,183,1994-08-08,USA,Murray State,2015,1.0,14.0,6.1
389,1627780,Gary,Payton II,Guard,195,1992-12-01,USA,Oregon State,2016,0.0,0.0,6.2
390,1629033,Theo,Pinson,Guard-Forward,212,1995-11-05,USA,North Carolina,2018,0.0,0.0,6.7
391,1630590,Scotty,Pippen Jr.,Guard,170,2000-11-10,USA,Vanderbilt,2022,0.0,0.0,6.1
392,203486,Mason,Plumlee,Forward-Center,254,1990-03-05,USA,Duke,2013,1.0,22.0,7.0
393,1627751,Jakob,Poeltl,Center,245,1995-10-15,Austria,Utah,2016,1.0,9.0,7.1
394,1630197,Aleksej,Pokusevski,Forward,210,2001-12-26,Serbia,Olympiacos,2020,1.0,17.0,7.0
395,1629673,Jordan,Poole,Guard,194,1999-06-19,USA,Michigan,2019,1.0,28.0,6.4
396,1629645,Kevin,Porter Jr.,Guard-Forward,203,2000-05-04,USA,Southern California,2019,1.0,30.0,6.4
397,1629008,Michael,Porter Jr.,Forward,218,1998-06-29,USA,Missouri,2018,1.0,14.0,6.1
398,203490,Otto,Porter Jr.,Forward,198,1993-06-03,USA,Georgetown,2013,1.0,3.0,6.8
399,1626171,Bobby,Portis,Forward,250,1995-02-10,USA,Arkansas,2015,1.0,22.0,6.11
400,204001,Kristaps,Porzingis,Forward-Center,240,1995-08-02,Latvia,Cajasol Sevilla,2015,1.0,4.0,7.3
401,1630695,Micah,Potter,Center,248,1998-04-06,USA,Wisconsin,2021,0.0,0.0,6.8
402,203939,Dwight,Powell,Forward-Center,240,1991-07-20,Canada,Stanford,2014,2.0,45.0,6.1
403,1626181,Norman,Powell,Guard,215,1993-05-25,USA,UCLA,2015,2.0,46.0,6.4
404,1630554,Jason,Preston,Guard,181,1999-08-10,USA,Ohio,2021,2.0,33.0,6.3
405,1630563,Joshua,Primo,Guard,189,2002-12-24,Canada,Alabama,2021,1.0,12.0,6.6
406,1627752,Taurean,Prince,Forward,218,1994-03-22,USA,Baylor,2016,1.0,12.0,6.6
407,1630202,Payton,Pritchard,Guard,195,1998-01-28,USA,Oregon,2020,1.0,26.0,6.1
408,1630243,Trevelin,Queen,Guard,190,1997-02-25,USA,New Mexico State,2021,0.0,0.0,6.6
409,1629674,Neemias,Queta,Center,248,1999-07-13,Portugal,Utah State,2021,2.0,39.0,7.0
410,1630193,Immanuel,Quickley,Guard,190,1999-06-17,USA,Kentucky,2020,1.0,25.0,6.2
411,1631311,Lester,Quinones,Guard,208,2000-11-16,USA,Memphis,2022,0.0,0.0,6.4
412,203944,Julius,Randle,Forward-Center,250,1994-11-29,USA,Kentucky,2014,1.0,7.0,6.8
413,1630559,Austin,Reaves,Guard,197,1998-05-29,USA,Oklahoma,2021,0.0,0.0,6.5
414,1629629,Cam,Reddish,Forward-Guard,217,1999-09-01,USA,Duke,2019,1.0,10.0,6.7
415,1628432,Davon,Reed,Guard,206,1995-06-11,USA,Miami,2017,2.0,32.0,6.5
416,1630194,Paul,Reed,Forward,210,1999-06-14,USA,DePaul,2020,2.0,58.0,6.9
417,1629675,Naz,Reid,Center-Forward,264,1999-08-26,USA,Louisiana State,2019,0.0,0.0,6.9
418,1631197,Jared,Rhoden,Guard,210,1999-08-27,USA,Seton Hall,2022,0.0,0.0,6.6
419,1630208,Nick,Richards,Center,245,1997-11-29,Jamaica,Kentucky,2020,2.0,42.0,7.0
420,1626196,Josh,Richardson,Guard,200,1993-09-15,USA,Tennessee,2015,2.0,40.0,6.6
421,203085,Austin,Rivers,Guard,200,1992-08-01,USA,Duke,2012,1.0,10.0,6.4
422,1629130,Duncan,Robinson,Forward,215,1994-04-22,USA,Michigan,2018,0.0,0.0,6.7
423,1629011,Mitchell,Robinson,Center-Forward,240,1998-04-01,USA,Western Kentucky,2018,2.0,36.0,7.0
424,1631115,Orlando,Robinson,Center,235,2000-07-10,USA,Fresno State,2022,0.0,0.0,6.1
425,1630526,Jeremiah,Robinson-Earl,Forward,240,2000-11-03,USA,Villanova,2021,2.0,32.0,6.8
426,1629676,Isaiah,Roby,Forward,230,1998-02-03,USA,Nebraska,2019,2.0,45.0,6.8
427,1631223,David,Roddy,Forward,255,2001-03-27,USA,Colorado State,2022,1.0,23.0,6.4
428,1631157,Ryan,Rollins,Guard,180,2002-07-03,USA,Toledo,2022,2.0,44.0,6.3
429,201565,Derrick,Rose,Guard,200,1988-10-04,USA,Memphis,2008,1.0,1.0,6.3
430,203082,Terrence,Ross,Guard-Forward,206,1991-02-05,USA,Washington,2012,1.0,8.0,6.7
431,1626179,Terry,Rozier,Guard,190,1994-03-17,USA,Louisville,2015,1.0,16.0,6.1
432,201937,Ricky,Rubio,Guard,190,1990-10-21,Spain,FC Barcelona,2009,1.0,5.0,6.2
433,1626156,D'Angelo,Russell,Guard,193,1996-02-23,USA,Ohio State,2015,1.0,2.0,6.4
434,1630346,Matt,Ryan,Forward,215,1997-04-17,USA,Tennessee-Chattanooga,2021,0.0,0.0,6.6
435,1627734,Domantas,Sabonis,Forward-Center,240,1996-05-03,Lithuania,Gonzaga,2016,1.0,11.0,7.1
436,1629677,Luka,Samanic,Forward,227,2000-01-09,Croatia,Union Olimpija,2019,1.0,19.0,6.1
437,203967,Dario,Saric,Forward-Center,225,1994-04-08,Croatia,Anadolu Efes,2014,1.0,12.0,6.1
438,1630846,Olivier,Sarr,Center,240,1999-02-20,France,Kentucky,2021,0.0,0.0,6.11
439,1630648,Jordan,Schakel,Guard,200,1998-06-13,USA,San Diego State,2021,0.0,0.0,6.6
440,1629678,Admiral,Schofield,Forward,241,1997-03-30,United Kingdom,Tennessee,2019,2.0,42.0,6.5
441,203471,Dennis,Schroder,Guard,172,1993-09-15,Germany,Braunschweig,2013,1.0,17.0,6.1
442,1630206,Jay,Scrubb,Guard,220,2000-09-01,USA,John A. Logan,2020,2.0,55.0,6.5
443,1631220,Dereon,Seabron,Guard,180,2000-05-26,USA,North Carolina State,2022,0.0,0.0,6.5
444,1630578,Alperen,Sengun,Center,243,2002-07-25,Turkey,Besiktas,2021,1.0,16.0,6.11
445,1629012,Collin,Sexton,Guard,190,1999-01-04,USA,Alabama,2018,1.0,8.0,6.2
446,1629013,Landry,Shamet,Guard,190,1997-03-13,USA,Wichita State,2018,1.0,26.0,6.4
447,1630549,Day'Ron,Sharpe,Center,265,2001-11-06,USA,North Carolina,2021,1.0,29.0,6.9
448,1631101,Shaedon,Sharpe,Guard,200,2003-05-30,Canada,Kentucky,2022,1.0,7.0,6.5
449,1627783,Pascal,Siakam,Forward,230,1994-04-02,Cameroon,New Mexico State,2016,1.0,27.0,6.8
450,1629735,Chris,Silva,Forward,234,1996-09-19,Gabon,South Carolina,2019,0.0,0.0,6.8
451,1627732,Ben,Simmons,Guard-Forward,240,1996-07-20,Australia,Louisiana State,2016,1.0,1.0,6.1
452,1628424,Kobi,Simmons,Guard,180,1997-07-04,USA,Arizona,2017,0.0,0.0,6.5
453,1630250,Marko,Simonovic,Center,220,1999-10-15,Montenegro,,2020,2.0,44.0,7.0
454,1629014,Anfernee,Simons,Guard,181,1999-06-08,USA,Edgewater HS (FL),2018,1.0,24.0,6.3
455,1630579,Jericho,Sims,Center,250,1998-10-20,USA,Texas,2021,2.0,58.0,6.1
456,203935,Marcus,Smart,Guard,220,1994-03-06,USA,Oklahoma State,2014,1.0,6.0,6.4
457,1630696,Dru,Smith,Guard,203,1997-12-30,USA,Missouri,2022,0.0,0.0,6.3
458,202397,Ish,Smith,Guard,175,1988-07-05,USA,Wake Forest,2010,0.0,0.0,6.0
459,1630188,Jalen,Smith,Forward-Center,215,2000-03-16,USA,Maryland,2020,1.0,10.0,6.9
460,1628372,Dennis,Smith Jr.,Guard,205,1997-11-25,USA,North Carolina State,2017,1.0,9.0,6.2
461,1631095,Jabari,Smith Jr.,Forward,220,2003-05-13,USA,Auburn,2022,1.0,3.0,6.11
462,1630270,Xavier,Sneed,Forward,215,1997-12-21,USA,Kansas State,2021,0.0,0.0,6.5
463,1631110,Jeremy,Sochan,Forward,230,2003-05-20,Poland,Baylor,2022,1.0,9.0,6.8
464,1630531,Jaden,Springer,Guard,202,2002-09-25,USA,Tennessee,2021,1.0,28.0,6.4
465,1630205,Lamar,Stevens,Forward,230,1997-07-09,USA,Penn State,2020,0.0,0.0,6.6
466,1630191,Isaiah,Stewart,Forward-Center,250,2001-05-22,USA,Washington,2020,1.0,16.0,6.8
467,1629622,Max,Strus,Guard-Forward,215,1996-03-28,USA,DePaul,2019,0.0,0.0,6.5
468,1630591,Jalen,Suggs,Guard,205,2001-06-03,USA,Gonzaga,2021,1.0,5.0,6.5
469,1628410,Edmond,Sumner,Guard,196,1995-12-31,USA,Xavier,2017,2.0,52.0,6.4
470,1631306,Cole,Swider,Forward,220,1999-05-08,USA,Syracuse,2022,0.0,0.0,6.9
471,1630256,Jae'Sean,Tate,Forward,230,1995-10-28,USA,Ohio State,2020,0.0,0.0,6.5
472,1628369,Jayson,Tatum,Forward-Guard,210,1998-03-03,USA,Duke,2017,1.0,3.0,6.8
473,1630678,Terry,Taylor,Forward,230,1999-09-23,USA,Austin Peay,2021,0.0,0.0,6.4
474,202066,Garrett,Temple,Guard-Forward,195,1986-05-08,USA,Louisiana State,2009,0.0,0.0,6.6
475,1631207,Dalen,Terry,Forward,195,2002-07-12,USA,Arizona,2022,1.0,18.0,6.7
476,1628464,Daniel,Theis,Forward-Center,245,1992-04-04,Germany,Brose Bamberg,2017,0.0,0.0,6.8
477,1630560,Cam,Thomas,Guard,210,2001-10-13,Japan,Louisiana State,2021,1.0,27.0,6.3
478,202691,Klay,Thompson,Guard,220,1990-02-08,USA,Washington State,2011,1.0,11.0,6.6
479,202684,Tristan,Thompson,Center-Forward,254,1991-03-13,Canada,Texas-Austin,2011,1.0,4.0,6.9
480,1630550,JT,Thor,Forward,203,2002-08-26,USA,Auburn,2021,2.0,37.0,6.9
481,1629680,Matisse,Thybulle,Guard-Forward,201,1997-03-04,USA,Washington,2019,1.0,20.0,6.5
482,1630214,Xavier,Tillman,Forward,245,1999-01-12,USA,Michigan State,2020,2.0,35.0,6.7
483,1630225,Isaiah,Todd,Forward,219,2001-10-17,USA,NBA G League Ignite,2021,2.0,31.0,6.9
484,1630167,Obi,Toppin,Forward,220,1998-03-04,USA,Dayton,2020,1.0,8.0,6.9
485,1629308,Juan,Toscano-Anderson,Forward,209,1993-04-10,USA,Marquette,2019,0.0,0.0,6.6
486,1626157,Karl-Anthony,Towns,Center-Forward,248,1995-11-15,USA,Kentucky,2015,1.0,1.0,7.0
487,1629018,Gary,Trent Jr.,Guard-Forward,209,1999-01-18,USA,Duke,2018,2.0,37.0,6.5
488,200782,P.J.,Tucker,Forward,245,1985-05-05,USA,Texas,2006,2.0,35.0,6.5
489,1626167,Myles,Turner,Center-Forward,250,1996-03-24,USA,Texas,2015,1.0,11.0,6.11
490,1630649,Stanley,Umude,Guard,210,1999-04-12,USA,Arkansas,2022,0.0,0.0,6.6
491,202685,Jonas,Valanciunas,Center,265,1992-05-06,Lithuania,Lietuvos rytas Vilnius,2011,1.0,5.0,6.11
492,1627832,Fred,VanVleet,Guard,197,1994-02-25,USA,Wichita State,2016,0.0,0.0,6.0
493,1629020,Jarred,Vanderbilt,Forward,214,1999-04-03,USA,Kentucky,2018,2.0,41.0,6.8
494,1630170,Devin,Vassell,Guard-Forward,200,2000-08-23,USA,Florida State,2020,1.0,11.0,6.5
495,1629216,Gabe,Vincent,Guard,200,1996-06-14,USA,California-Santa Barbara,2019,0.0,0.0,6.2
496,203943,Noah,Vonleh,Forward,257,1995-08-24,USA,Indiana,2014,1.0,9.0,6.1
497,202696,Nikola,Vucevic,Center,260,1990-10-24,Montenegro,Southern California,2011,1.0,16.0,6.1
498,1629731,Dean,Wade,Forward-Center,228,1996-11-20,USA,Kansas State,2019,0.0,0.0,6.9
499,1630532,Franz,Wagner,Forward,220,2001-08-27,Germany,Michigan,2021,1.0,8.0,6.1
500,1629021,Moritz,Wagner,Forward-Center,245,1997-04-26,Germany,Michigan,2018,1.0,25.0,6.11
501,1630688,Ish,Wainright,Forward,250,1994-09-12,USA,Baylor,2021,0.0,0.0,6.5
502,1631133,Jabari,Walker,Forward,200,2002-07-30,USA,Colorado,2022,2.0,57.0,6.7
503,202689,Kemba,Walker,Guard,184,1990-05-08,USA,Connecticut,2011,1.0,9.0,6.0
504,1629022,Lonnie,Walker IV,Guard-Forward,204,1998-12-14,USA,Miami,2018,1.0,18.0,6.4
505,202322,John,Wall,Guard,210,1990-09-06,USA,Kentucky,2010,1.0,1.0,6.3
506,203933,T.J.,Warren,Forward,220,1993-09-05,USA,North Carolina State,2014,1.0,14.0,6.8
507,1629023,P.J.,Washington,Forward,230,1998-08-23,USA,Kentucky,2019,1.0,12.0,6.7
508,1630613,Duane,Washington Jr.,Guard,197,2000-03-24,Germany,Ohio State,2021,0.0,0.0,6.2
509,1631102,TyTy,Washington Jr.,Guard,195,2001-11-15,USA,Kentucky,2022,1.0,29.0,6.3
510,1629139,Yuta,Watanabe,Guard-Forward,215,1994-10-13,Japan,George Washington,2018,0.0,0.0,6.8
511,1630322,Lindy,Waters III,Forward,210,1997-07-28,USA,Oklahoma State,2021,0.0,0.0,6.6
512,1630570,Trendon,Watford,Forward,237,2000-11-09,USA,Louisiana State,2021,0.0,0.0,6.8
513,1631212,Peyton,Watson,Guard,200,2002-09-11,USA,UCLA,2022,1.0,30.0,6.7
514,1631104,Blake,Wesley,Guard,185,2003-03-16,USA,Notre Dame,2022,1.0,25.0,6.4
515,201566,Russell,Westbrook,Guard,200,1988-11-12,USA,UCLA,2008,1.0,4.0,6.3
516,1629632,Coby,White,Guard,195,2000-02-16,USA,North Carolina,2019,1.0,7.0,6.5
517,1628401,Derrick,White,Guard,190,1994-07-02,USA,Colorado,2017,1.0,29.0,6.4
